"Label","ID","Spot N links","Spot center intensity","Spot center intensity","Spot frame","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot position","Spot position","Spot position","Spot quick mean","Spot quick mean","Spot radius","Spot track ID","Track N spots"
"",""," ","Center ch1","Center ch2"," ","Mean ch1","Std ch1","Min ch1","Max ch1","Median ch1","Sum ch1","Mean ch2","Std ch2","Min ch2","Max ch2","Median ch2","Sum ch2","X","Y","Z","Mean ch1","Mean ch2"," "," "," "
"","","","(Counts)","(Counts)","","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(µm)","(µm)","(µm)","(Counts)","(Counts)","(µm)","",""
"NT","66","2","82.32220140750049","1472.192928306785","66","69.87179487179488","49.231063727057894","0.0","293.0","53.0","5450.0","1070.3846153846155","1064.7730351505045","0.0","3424.0","639.0","83490.0","506.4594255268223","401.79527112135196","9.75843887848023","68.56521739130434","903.4782608695652","5.0","0","137"
"NT","67","2","83.95786898287652","1690.4193193719168","67","73.8375","49.72543442860933","0.0","213.0","80.0","5907.0","1102.525","969.386873626569","0.0","3200.0","960.0","88202.0","509.2612256812693","399.83401101323904","9.75843887848023","71.125","922.7916666666666","5.0","0","137"
"NT","68","2","67.5779709749709","1527.2052188357463","68","63.38461538461539","39.3199433119879","0.0","186.0","53.0","4944.0","1019.474358974359","954.7469471541834","0.0","3413.0","747.0","79519.0","510.10176572760344","402.6358111676861","9.75843887848023","62.375","866.875","5.0","0","137"
"NT","69","2","84.06486349622202","1447.1220083135547","69","75.0506329113924","50.36352432989197","0.0","266.0","53.0","5929.0","947.1012658227849","814.3453497062046","53.0","3093.0","693.0","74821.0","509.2612256812693","405.9979713530225","9.75843887848023","72.04166666666667","796.875","5.0","0","137"
"NT","70","2","84.17163086496438","1238.7182219661497","70","78.575","42.71654438922889","0.0","186.0","80.0","6286.0","891.2375","765.8393466681271","0.0","2933.0","587.0","71299.0","507.5801455886011","405.7177913375778","9.75843887848023","75.17391304347827","801.695652173913","5.0","0","137"
"NT","71","2","95.10399996125484","1326.3785656633634","71","84.58108108108108","46.46194694460992","0.0","213.0","80.0","6259.0","1089.6486486486488","765.1028121875693","0.0","2719.0","1013.0","80634.0","506.17924551137753","402.6358111676861","9.75843887848023","82.04347826086956","914.8695652173913","5.0","0","137"
"NT","72","2","76.52344041492627","1507.6317200017024","72","70.07594936708861","42.57234330115328","0.0","160.0","80.0","5536.0","1111.253164556962","800.3660455572079","0.0","2827.0","1013.0","87789.0","511.2224857893822","402.6358111676861","9.75843887848023","66.69565217391305","1015.7391304347826","5.0","0","137"
"NT","73","2","67.02162350992064","1438.9178877472552","73","58.6025641025641","47.43316274933528","0.0","187.0","53.0","4571.0","939.3974358974359","824.2739322082284","0.0","2774.0","800.0","73273.0","514.3044659592739","400.11419102868376","9.75843887848023","61.083333333333336","788.4166666666666","5.0","0","137"
"NT","74","2","66.69692146557843","1576.8549444608773","74","61.91139240506329","47.267701845762964","0.0","240.0","53.0","4891.0","1023.0","898.4100343070472","0.0","3434.0","747.0","80817.0","517.3864461291656","399.55383099779436","9.75843887848023","60.125","890.2916666666666","5.0","0","137"
"NT","75","2","80.67069856097021","1670.350048538927","75","69.26923076923077","45.86532319877265","0.0","240.0","53.0","5403.0","1113.1923076923076","925.3800350616549","0.0","3200.0","747.0","86829.0","517.3864461291656","400.67455105957316","9.75843887848023","65.78260869565217","966.4347826086956","5.0","0","137"
