Label,ID,Spot N links,Spot center intensity,Spot center intensity,Spot frame,Spot intensity,Spot intensity,Spot intensity,Spot intensity,Spot intensity,Spot intensity,Spot intensity,Spot intensity,Spot intensity,Spot intensity,Spot intensity,Spot intensity,Spot position,Spot position,Spot position,Spot quick mean,Spot quick mean,Spot radius,Spot track ID,Track N spots
,, ,Center ch1,Center ch2, ,Mean ch1,Std ch1,Min ch1,Max ch1,Median ch1,Sum ch1,Mean ch2,Std ch2,Min ch2,Max ch2,Median ch2,Sum ch2,X,Y,Z,Mean ch1,Mean ch2, , , 
,,,(Counts),(Counts),,(Counts),(Counts),(Counts),(Counts),(Counts),(Counts),(Counts),(Counts),(Counts),(Counts),(Counts),(Counts),(µm),(µm),(µm),(Counts),(Counts),(µm),,
NT,71,2,173.8266576,975.5474846,94,173.902439,87.5069817,26,507,160,14260,578.4146341,630.2493912,0,2453,293,47430,269.1439906,192.8201786,30.34742925,179.9615385,483.2307692,5,0,80
NT,72,2,267.0861562,552.2211238,95,247.4594595,97.51616504,26,454,240,18312,451.8648649,279.0646473,80,1840,427,33438,269.639047,189.9704971,30.34742925,242.9130435,387.9130435,5,0,80
NT,73,2,261.1526581,563.1007874,96,231.0253165,125.8471778,0,613,239,18251,429.6202532,256.0631084,26,1307,400,33940,270.2790128,192.9952522,30.34742925,229.5,365.0384615,5,0,80
NT,74,2,183.0617808,688.7689115,97,168.6835443,89.87192373,26,400,160,13326,534.9367089,288.940387,0,1146,453,42260,275.7488857,195.9354265,30.34742925,168.5,493.0909091,5,0,80
NT,75,2,184.7872134,949.6225953,98,172.525,77.56744309,0,427,160,13802,706.8875,412.7612788,26,1653,693,56551,279.5040994,199.6001473,30.34742925,170.2307692,607.4230769,5,0,80
NT,76,2,189.408778,1067.799344,99,177.7051282,74.54016767,26,347,186,13861,705.2179487,575.1765544,0,1920,560,55007,283.0783273,198.000233,30.34742925,177.7826087,629.2608696,5,0,80
NT,77,2,279.508484,881.2383942,100,264.1375,99.97135587,53,533,266,21131,640.8625,439.0429391,0,2080,640,51269,289.7979674,189.0105485,30.34742925,261.3043478,581.6956522,5,0,80
NT,78,2,231.6550495,896.3997659,101,203.2125,95.00242419,26,427,213,16257,622.575,443.8964064,26,1973,560,49806,292.1525924,192.0051393,30.34742925,206.3913043,558.8695652,5,0,80
NT,79,2,276.0520543,990.1753992,102,251.9125,127.2212459,26,534,240,20153,646.2875,569.229508,0,2506,480,51703,294.0482375,194.4502572,30.34742925,237.1666667,562.4583333,5,0,80
NT,80,2,213.4183799,1042.24807,103,189.5121951,90.05707983,53,534,186,15540,750.8414634,440.2873212,27,1627,693,61569,295.5878232,199.5398187,30.34742925,187.5416667,662.2916667,5,0,80
NT,81,1,225.4005763,1280.807737,104,198.7037037,86.7367345,27,480,187,16095,884.8024691,607.2287958,26,2587,906,71669,298.2624311,200.9948237,30.34742925,195.8695652,818.826087,5,0,80
NT,82,2,208.0888721,427.6357532,64,166.5977011,108.2581389,0,373,160,14494,307.6091954,222.8244359,0,907,293,26762,224.7788283,188.2725628,19.4356763,159.2142857,266.75,5,5,81
NT,83,1,215.5495614,675.6738652,37,205.3866667,87.25976958,53,427,187,15404,493.7866667,377.8900989,0,1440,427,37034,253.5925635,187.0551804,20.02904228,204.6086957,441.2173913,5,5,81
NT,84,2,227.2559844,566.0536237,41,221.5764706,68.93930672,80,374,213,18834,482.3882353,311.7628866,0,1414,507,41003,245.2306452,183.3340314,20.63284146,224.7692308,463.3461538,5,5,81
NT,85,2,233.6644144,669.5499083,42,210.3953488,92.0858013,26,427,213,18094,540.3255814,318.1670831,27,1199,587,46468,248.37504,185.3324494,20.64693545,208.44,498.32,5,5,81
NT,86,2,216.0501536,868.7187737,43,210.1304348,100.5705654,26,560,187,14499,639.5507246,410.0007725,26,1439,559,44129,245.8510639,186.6914211,20.25715813,210.8571429,553.2857143,5,5,81
NT,87,2,210.2713131,433.2388238,44,211.6705882,104.3907937,26,480,213,17992,342.4,213.6732151,0,880,293,29104,239.7812334,180.2684983,20.52019854,209.2173913,327.4782609,5,5,81
NT,88,2,253.2153024,515.3084348,45,231.345679,119.7967195,0,533,214,18739,379.1604938,277.5411887,0,1173,347,30712,242.9031716,181.4917305,20.22892576,221.5833333,350.25,5,5,81
NT,89,2,211.7314654,1100.005115,46,192.7681159,83.71628293,53,453,187,13301,895.7536232,446.179811,0,1653,960,61807,241.2687621,186.7111838,19.62473122,187.95,822.3,5,5,81
NT,90,2,209.5900817,691.2350958,38,197.1866667,77.76866133,26,373,187,14789,534.6266667,339.0761604,0,1573,560,40097,257.2102624,192.009281,20.10386144,193.0434783,498.2608696,5,5,81
NT,91,2,195.3762465,647.3010491,39,186.5454545,87.8538777,26,427,160,14364,539.5324675,234.3956161,80,1146,560,41544,258.2817321,184.5484606,20.12256401,181.7391304,502.0869565,5,5,81
NT,92,2,229.8177978,1107.020758,40,214.7101449,81.04757162,53,400,213,14815,888.3333333,449.1546526,27,1627,959,61295,253.7085077,184.2315539,20.71091185,208.5238095,760.6190476,5,5,81
NT,93,2,234.6412406,488.9957873,47,198.3,105.1416645,0,453,213,15864,359.2375,260.7567975,26,1227,374,28739,238.3513869,192.5985981,19.82711197,199.5416667,343.7083333,5,5,81
NT,94,2,317.7273696,432.3867821,48,298.6538462,148.8391293,27,640,293,23295,346.8717949,211.5753134,0,827,320,27056,242.2333649,194.0366564,19.86573744,279.3913043,309.9565217,5,5,81
NT,95,2,261.0800378,576.8033335,49,236.0769231,108.5155766,0,560,214,18414,432.1153846,265.1042912,0,1040,400,33705,239.7796062,192.0323004,20.15700135,230.6956522,388.4347826,5,5,81
NT,96,2,290.8146076,513.5882238,50,256.7530864,129.293806,27,613,240,20797,392.3333333,243.7794598,0,987,400,31779,236.9462343,189.2038755,20.45326582,245.7727273,370.1363636,5,5,81
NT,97,2,276.8123304,423.4755241,51,243.6153846,125.7317523,0,560,240,19002,335.5769231,215.9756191,26,907,346,26175,238.3050498,188.4491493,20.12541179,225.2083333,289.9166667,5,5,81
NT,98,2,291.5343695,630.5330952,52,228.7088608,142.6683578,0,693,240,18068,457.9240506,305.5311798,0,1200,427,36176,237.2801206,202.2177349,19.81423386,200.48,390.12,5,5,81
NT,99,2,339.0672867,556.5923697,53,288.1025641,140.9247372,53,613,266,22472,440.5641026,271.0345543,0,1040,453,34364,239.399993,201.331966,20.16200191,276.875,398.8333333,5,5,81
NT,100,2,229.4875177,384.681507,54,210.2804878,115.0231619,0,560,213,17243,323.1707317,208.346151,0,800,320,26500,238.7534056,200.5296546,20.42075971,227.9166667,301.4166667,5,5,81
NT,101,2,301.5673044,522.9128251,55,269.9358974,122.5565695,26,587,267,21055,442.974359,247.4350485,0,1040,507,34552,238.3275065,191.2521802,20.02440781,251.4166667,392.7916667,5,5,81
NT,102,2,323.8267237,534.4351374,56,270.2375,130.3093927,0,693,266,21619,418.875,242.3357528,53,854,427,33510,237.2793071,190.6699013,19.88070526,253.2916667,362.3333333,5,5,81
NT,103,2,326.1953329,538.5566871,57,299.9873418,159.463483,26,746,293,23699,425.9113924,290.6376804,0,1040,426,33647,234.0788812,188.5938253,20.30991832,279.6086957,376,5,5,81
NT,104,2,292.8179948,485.8999054,58,243.5375,121.3923385,53,640,240,19483,364.5375,244.7898062,26,1013,373,29163,233.5461573,189.1214783,20.23462281,221.32,320.28,5,5,81
NT,105,2,316.7795483,567.4663722,59,263.3373494,138.3832851,26,587,240,21857,453.8915663,222.045865,26,1066,453,37673,231.9826922,189.7144848,20.61955751,245.92,427.16,5,5,81
NT,106,2,255.8573779,500.9794534,60,196.2125,109.5215942,0,507,186,15697,381.875,212.1456017,0,827,373,30550,231.5648025,186.6981055,19.73366439,172.3846154,330.3076923,5,5,81
NT,107,2,283.576846,585.7878347,61,251.382716,130.2523098,0,533,266,20362,453.9012346,256.4168289,53,960,453,36766,229.051334,185.2600401,20.3366175,230.5,386.1538462,5,5,81
NT,108,2,261.1656977,533.5196199,62,236.9012346,107.7054554,26,587,239,19189,417.962963,228.3377676,0,880,426,33855,230.4933329,185.6537133,20.21592023,207.44,351.96,5,5,81
NT,109,2,198.359167,466.9882191,63,184.1818182,91.40737723,26,400,160,14182,360.4805195,218.2494113,0,987,346,27757,227.6968137,187.3764458,19.94326562,172.2608696,318.9565217,5,5,81
NT,110,2,245.2793523,531.6990012,65,202.2948718,106.0851299,0,480,187,15779,410.8589744,253.5767372,26,933,400,32047,225.8502979,185.2607114,19.81827423,194.173913,377.173913,5,5,81
NT,111,2,182.4919154,400.2449472,66,158.8051948,87.06879297,0,454,159,12228,315.3376623,168.3950251,26,853,293,24281,225.8502979,184.9145907,20.04753003,157.2272727,308.6818182,5,5,81
NT,112,2,178.319484,492.7740874,75,152,73.45370902,0,320,134,11704,393.012987,227.0189821,26,907,373,30262,225.8502979,192.7269977,20.04753003,151.7916667,345.25,5,5,81
NT,113,2,179.1069484,520.075079,76,151.9866667,86.42923888,0,373,160,11399,428.9866667,232.1969396,0,960,426,32174,224.5062006,195.222153,20.04753003,143.5416667,374.4166667,5,5,81
NT,114,2,162.0003871,536.5470384,77,145.8289474,80.69950651,0,346,134,11083,442.2763158,246.1518555,27,1226,453,33613,222.1540303,192.7523424,20.04753003,135,388.7916667,5,5,81
NT,115,2,188.7174857,463.7115071,67,170.0131579,85.74077108,0,373,160,12921,377.1184211,206.1223564,53,773,373,28661,227.1943953,187.6027853,20.04753003,160.8695652,330.2173913,5,5,81
NT,116,2,164.1202607,479.9012784,68,153.7051282,98.65446837,0,480,159,11989,396.8589744,234.5413166,0,906,373,30955,223.1621033,189.1652667,20.04753003,154.1304348,365.826087,5,5,81
NT,117,2,226.198701,586.4397442,69,199.3636364,100.6081389,27,506,187,15351,459.0909091,253.7706788,26,986,453,35350,221.1459573,185.4436544,20.04753003,188.7826087,406.2608696,5,5,81
NT,118,2,195.7641149,612.3134956,70,151.3882353,97.78524747,0,400,160,12868,452.6235294,268.0876268,26,1066,533,38473,219.8018599,187.8127212,19.14020085,146.3461538,393.4230769,5,5,81
NT,119,2,205.4305304,559.9384985,71,176.4556962,89.76633449,0,454,160,13940,427.164557,269.8999544,0,1013,426,33746,222.4900546,187.4598004,19.82069774,164.8,368.52,5,5,81
NT,120,2,243.0273335,469.8899425,72,202.1298701,107.9714083,0,454,187,15564,359.4025974,263.937356,0,880,320,27674,228.8745169,180.1595607,20.04753003,197.9583333,319.2083333,5,5,81
NT,121,2,205.0130317,521.3732972,73,178.6025641,95.78782556,0,506,186,13931,399.5512821,248.6548041,26,1094,374,31165,228.8745169,188.0480017,20.04753003,169.2173913,349.3043478,5,5,81
NT,122,2,115.6860206,334.4980489,74,101.6923077,55.5450695,0,267,80,7932,261.1153846,158.5667937,0,587,240,20367,228.5384926,192.6178057,19.82069774,102.7826087,240.173913,5,5,81
NT,123,2,133.6409162,494.416029,78,123.85,69.87241538,0,320,107,9908,401.5125,217.2972644,0,746,453,32121,223.4981276,194.6592963,19.82069774,120.56,348.04,5,5,81
NT,124,2,146.1184231,519.3266903,79,125.575,67.54853389,0,267,107,10046,413.3125,179.1162266,0,774,400,33065,223.4981276,193.7350707,19.82069774,123.0909091,389.4545455,5,5,81
